maxInf; numberOfFirstColumns; columnsPerIteration; infCut; time; loadTime; populateTime; firstColumnsTime; iteration; solvingTime; solutionValue; averageInversedWeights; minInversedWeight; maxInversedWeight; averageTreeSize; minTreeSize; maxTreeSize; percentage; numberOfPeople;
15; 2000; 10; 0.1; 366884; 66428; 24441; 155985; 6; 6393; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
50; 15; 10; 0.001; 396452; 89126; 32328; 86793; 1; 2141; 2054.42; 86.3606; 70.8935; 130.727; 54890; 19883; 81092; 15.7969; 156435; 
50; 15; 10; 0.001; 696054; 89126; 32328; 86793; 2; 6376; 2094.62; 52.5553; 0.125; 130.727; 33380; 89; 81092; 16.0529; 158970; 
50; 15; 10; 0.001; 927922; 89126; 32328; 86793; 3; 7057; 2154.72; 38.449; 0.0996714; 130.727; 24364; 89; 81092; 16.4404; 162808; 
50; 15; 10; 0.001; 1100712; 89126; 32328; 86793; 4; 9101; 2210.95; 30.5399; 0.0996714; 130.727; 19262; 89; 81092; 16.8029; 166397; 
50; 15; 10; 0.001; 1340774; 89126; 32328; 86793; 5; 11539; 2245.21; 27.884; 0.285353; 130.727; 17519; 47; 81092; 17.009; 168438; 
50; 15; 10; 0.001; 1355490; 89126; 32328; 86793; 6; 12445; 2272.59; 28.2736; 0.404806; 130.727; 17737; 23; 81092; 17.2088; 170417; 
50; 15; 10; 0.0005; 505656; 67253; 32785; 87208; 1; 4330; 2083.34; 86.3606; 70.8935; 130.727; 75559; 28641; 107079; 22.7048; 224843; 
50; 15; 10; 0.0005; 1049247; 67253; 32785; 87208; 2; 20557; 2124.07; 52.5553; 0.125; 130.727; 46082; 141; 107079; 23.1108; 228864; 
50; 15; 10; 0.0005; 1435089; 67253; 32785; 87208; 3; 7944; 2184.92; 38.449; 0.0996714; 130.727; 33744; 141; 107079; 23.6977; 234676; 
50; 15; 10; 0.0005; 1730684; 67253; 32785; 87208; 4; 8484; 2241.87; 30.5399; 0.0996714; 130.727; 26756; 141; 107079; 24.2556; 240201; 
50; 15; 10; 0.0005; 2114377; 67253; 32785; 87208; 5; 10961; 2276.62; 27.884; 0.285353; 130.727; 24405; 47; 107079; 24.5897; 243509; 
50; 15; 10; 0.0005; 2128344; 67253; 32785; 87208; 6; 11515; 2304.5; 28.2736; 0.404806; 130.727; 24759; 90; 107079; 24.9239; 246819; 
50; 15; 10; 0.01; 236582; 65302; 36890; 87227; 1; 2101; 1856.22; 86.3606; 70.8935; 130.727; 11826; 3948; 18216; 2.71456; 26882; 
50; 15; 10; 0.01; 310413; 65302; 36890; 87227; 2; 4808; 1893.61; 52.5553; 0.125; 130.727; 7175; 20; 18216; 2.75838; 27316; 
50; 15; 10; 0.01; 366283; 65302; 36890; 87227; 3; 5235; 1949.77; 38.449; 0.0996714; 130.727; 5243; 20; 18216; 2.83705; 28095; 
50; 15; 10; 0.01; 407810; 65302; 36890; 87227; 4; 6782; 2002.39; 30.5399; 0.0996714; 130.727; 4145; 20; 18216; 2.90632; 28781; 
50; 15; 10; 0.01; 467931; 65302; 36890; 87227; 5; 8368; 2034.19; 27.8792; 0.203856; 130.727; 3766; 17; 18216; 2.93944; 29109; 
50; 15; 10; 0.01; 477940; 65302; 36890; 87227; 6; 8098; 2059.63; 28.2736; 0.404806; 130.727; 3814; 15; 18216; 2.96731; 29385; 
50; 15; 10; 0.1; 216062; 65714; 40311; 90760; 1; 1721; 1449.26; 86.3606; 70.8935; 130.727; 1445; 1051; 2160; 0.483899; 4792; 
50; 15; 10; 0.1; 234033; 65714; 40311; 90760; 2; 6703; 1481.58; 52.5553; 0.125; 130.727; 880; 5; 2160; 0.492886; 4881; 
50; 15; 10; 0.1; 249501; 65714; 40311; 90760; 3; 4202; 1527.82; 38.449; 0.0996714; 130.727; 643; 4; 2160; 0.504903; 5000; 
50; 15; 10; 0.1; 262718; 65714; 40311; 90760; 4; 5134; 1572.16; 30.5399; 0.0996714; 130.727; 511; 4; 2160; 0.518636; 5136; 
50; 15; 10; 0.1; 275392; 65714; 40311; 90760; 5; 4224; 1599.55; 27.8814; 0.203856; 130.727; 465; 3; 2160; 0.526916; 5218; 
50; 15; 10; 0.1; 281837; 65714; 40311; 90760; 6; 4491; 1621.29; 28.2766; 0.556691; 130.727; 471; 8; 2160; 0.53449; 5293; 
50; 100; 10; 0.001; 402516; 65257; 44325; 105098; 1; 3476; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 100; 10; 0.001; 709271; 65257; 44325; 105098; 2; 10174; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 100; 10; 0.001; 947652; 65257; 44325; 105098; 3; 8463; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 100; 10; 0.001; 1120043; 65257; 44325; 105098; 4; 8347; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 100; 10; 0.001; 1355524; 65257; 44325; 105098; 5; 8362; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 100; 10; 0.001; 1366828; 65257; 44325; 105098; 6; 8288; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 100; 10; 0.0005; 546180; 65182; 52361; 113107; 1; 4827; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 100; 10; 0.0005; 1036161; 65182; 52361; 113107; 2; 12578; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 100; 10; 0.0005; 1422901; 65182; 52361; 113107; 3; 9922; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 100; 10; 0.0005; 1725573; 65182; 52361; 113107; 4; 10464; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 100; 10; 0.0005; 2114634; 65182; 52361; 113107; 5; 10157; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 100; 10; 0.0005; 2128497; 65182; 52361; 113107; 6; 10070; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 100; 10; 0.01; 318163; 79715; 76272; 112399; 1; 2817; 4965.24; 67.6129; 48.0864; 130.727; 10137; 3948; 18216; 7.68179; 76072; 
50; 100; 10; 0.01; 410826; 79715; 76272; 112399; 2; 7624; 4965.24; 67.6129; 48.0864; 130.727; 10137; 3948; 18216; 7.68179; 76072; 
50; 100; 10; 0.01; 477895; 79715; 76272; 112399; 3; 9894; 4965.24; 67.6129; 48.0864; 130.727; 10137; 3948; 18216; 7.68179; 76072; 
50; 100; 10; 0.01; 520355; 79715; 76272; 112399; 4; 6066; 4965.24; 67.6129; 48.0864; 130.727; 10137; 3948; 18216; 7.68179; 76072; 
50; 100; 10; 0.01; 582383; 79715; 76272; 112399; 5; 5938; 4965.24; 67.6129; 48.0864; 130.727; 10137; 3948; 18216; 7.68179; 76072; 
50; 100; 10; 0.01; 590519; 79715; 76272; 112399; 6; 5962; 4965.24; 67.6129; 48.0864; 130.727; 10137; 3948; 18216; 7.68179; 76072; 
50; 100; 10; 0.1; 378475; 94257; 110868; 149608; 1; 3626; 3821.59; 67.7993; 48.0864; 130.727; 1173; 502; 2160; 1.29922; 12866; 
50; 100; 10; 0.1; 407351; 94257; 110868; 149608; 2; 8627; 3821.59; 67.7993; 48.0864; 130.727; 1173; 502; 2160; 1.29922; 12866; 
50; 100; 10; 0.1; 426475; 94257; 110868; 149608; 3; 5335; 3821.59; 67.7993; 48.0864; 130.727; 1173; 502; 2160; 1.29922; 12866; 
50; 100; 10; 0.1; 439714; 94257; 110868; 149608; 4; 5038; 3821.59; 67.7993; 48.0864; 130.727; 1173; 502; 2160; 1.29922; 12866; 
50; 100; 10; 0.1; 453229; 94257; 110868; 149608; 5; 4904; 3821.59; 67.7993; 48.0864; 130.727; 1173; 502; 2160; 1.29922; 12866; 
50; 100; 10; 0.1; 460176; 94257; 110868; 149608; 6; 4936; 3821.59; 67.7993; 48.0864; 130.727; 1173; 502; 2160; 1.29922; 12866; 
50; 1000; 10; 0.0005; 739854; 81809; 17999; 289525; 1; 26354; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 1000; 10; 0.0005; 1248982; 81809; 17999; 289525; 2; 39003; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 1000; 10; 0.0005; 1667951; 81809; 17999; 289525; 3; 34648; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 1000; 10; 0.0005; 2023254; 81809; 17999; 289525; 4; 39527; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 1000; 10; 0.001; 481003; 69159; 12496; 190932; 1; 15345; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 1000; 10; 0.001; 824041; 69159; 12496; 190932; 2; 28015; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 1000; 10; 0.001; 1083215; 69159; 12496; 190932; 3; 23900; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 1000; 10; 0.001; 1274621; 69159; 12496; 190932; 4; 24906; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 1000; 10; 0.001; 1530053; 69159; 12496; 190932; 5; 24382; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 1000; 10; 0.001; 1558038; 69159; 12496; 190932; 6; 24926; 5534.28; 67.4495; 48.0864; 130.727; 48402; 19883; 81092; 30.6134; 303161; 
50; 1000; 10; 0.0005; 710016; 65673; 12985; 262190; 1; 21340; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 1000; 10; 0.0005; 1300262; 65673; 12985; 262190; 2; 49209; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 1000; 10; 0.0005; 1769234; 65673; 12985; 262190; 3; 41829; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
50; 1000; 10; 0.0005; 2102556; 65673; 12985; 262190; 4; 34303; 5621.9; 67.4495; 48.0864; 130.727; 67570; 28641; 107079; 41.2295; 408292; 
15; 100; 10; 0.001; 379507; 71101; 13905; 85653; 1; 3548; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 10; 0.001; 706031; 71101; 13905; 85653; 2; 14012; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 10; 0.001; 950190; 71101; 13905; 85653; 3; 9179; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 10; 0.001; 1137890; 71101; 13905; 85653; 4; 9294; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 10; 0.001; 1391203; 71101; 13905; 85653; 5; 9703; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 10; 0.001; 1404355; 71101; 13905; 85653; 6; 11556; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 10; 0.001; 434979; 83360; 16430; 111136; 1; 5651; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 10; 0.001; 749687; 83360; 16430; 111136; 2; 10728; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 10; 0.001; 990821; 83360; 16430; 111136; 3; 9205; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 10; 0.001; 1166783; 83360; 16430; 111136; 4; 9032; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 10; 0.001; 1407680; 83360; 16430; 111136; 5; 8882; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 10; 0.001; 1418368; 83360; 16430; 111136; 6; 9154; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 2000; 10; 0.001; 683359; 68380; 18544; 364282; 1; 27082; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1073032; 68380; 18544; 364282; 2; 50825; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1375984; 68380; 18544; 364282; 3; 39840; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1622711; 68380; 18544; 364282; 4; 39891; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1946891; 68380; 18544; 364282; 5; 40529; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1991362; 68380; 18544; 364282; 6; 42026; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 834983; 69090; 25125; 459063; 1; 43577; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1088891; 69090; 25125; 459063; 2; 59938; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1358254; 69090; 25125; 459063; 3; 49350; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1614513; 69090; 25125; 459063; 4; 48830; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 1956982; 69090; 25125; 459063; 5; 49148; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 2000; 10; 0.001; 2014906; 69090; 25125; 459063; 6; 55654; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 15; 10; 0.001; 1048528; 72268; 13549; 74551; 1; 2014; 2054.42; 86.3606; 70.8935; 130.727; 54890; 19883; 81092; 15.7973; 156439; 
15; 1000; 10; 0.001; 478385; 69992; 12507; 194411; 1; 9961; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 721076; 69992; 12507; 194411; 2; 34707; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 582990; 76479; 21470; 201506; 1; 9612; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 500681; 68487; 14149; 193612; 1; 9443; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 440148; 66920; 13143; 187167; 1; 8393; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 379517; 67619; 12305; 184796; 1; 9261; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 626268; 67619; 12305; 184796; 2; 26994; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 982417; 67619; 12305; 184796; 3; 23808; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 1313605; 67619; 12305; 184796; 4; 23677; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 1651803; 67619; 12305; 184796; 5; 23716; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 2140885; 67619; 12305; 184796; 6; 23802; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 2438692; 67619; 12305; 184796; 7; 23741; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 2822855; 67619; 12305; 184796; 8; 23504; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 3202797; 67619; 12305; 184796; 9; 23445; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 431789; 70296; 13276; 189490; 1; 45322; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 987974; 86769; 16235; 206723; 1; 15848; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 15; 10; 0.001; 1027982; 77636; 14082; 2179; 1; 1968; 2043.46; 84.7833; 61.7806; 130.727; 57546; 47527; 81092; 16.2393; 160816; 
15; 15; 10; 0.001; 1545926; 77636; 14082; 2179; 2; 5858; 2052.42; 85.3916; 61.7806; 130.727; 57809; 50402; 81092; 16.2575; 160996; 
15; 15; 10; 0.001; 2669693; 77636; 14082; 2179; 3; 7378; 2057.7; 86.0264; 65.8799; 130.727; 55568; 19883; 81092; 15.9707; 158156; 
15; 3000; 10; 0.001; 784178; 68271; 12558; 548672; 1; 27821; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 3000; 10; 0.001; 1176566; 68271; 12558; 548672; 2; 81789; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 3000; 10; 0.001; 1528612; 68271; 12558; 548672; 3; 70096; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 3000; 10; 0.001; 1926884; 68271; 12558; 548672; 4; 74421; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 3000; 10; 0.001; 2274881; 68271; 12558; 548672; 5; 77634; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 10; 0.001; 524257; 77568; 14285; 8262; 1; 300840; 116869; 84.7833; 61.7806; 130.727; 57546; 47527; 81092; 13.089; 129619; 
15; 100; 10; 0.001; 377036; 69564; 13174; 7517; 1; 180662; 116869; 84.7833; 61.7806; 130.727; 57546; 47527; 81092; 13.089; 129619; 
15; 1000; 10; 0.001; 501673; 72606; 13463; 54312; 1; 251056; 116869; 84.7833; 61.7806; 130.727; 57546; 47527; 81092; 13.089; 129619; 
15; 10000; 10; 0.001; 876600; 71238; 12877; 478308; 1; 231982; 116869; 84.7833; 61.7806; 130.727; 57546; 47527; 81092; 13.089; 129619; 
0.01; 20000; 10; 0.001; 1387960; 69918; 12956; 963581; 1; 187708; 1208; 14.9455; 1.99727; 130.727; 9238; 330; 81092; 2.4102; 23868; 
0.01; 20000; 10; 0.001; 2826227; 0; 12865; 883803; 1; 1804216; 176; 35.5073; 1.99287; 130.727; 26972; 3400; 81092; 2.75899; 27322; 
0.01; 50000; 10; 0.001; 3442861; 0; 13835; 2435751; 1; 844102; 32; 51.3545; 12.3449; 130.727; 40337; 7949; 81092; 2.28832; 22661; 
0.01; 50000; 10; 0.001; 4437525; 0; 13835; 2435751; 2; 664266; 32; 51.3545; 12.3449; 130.727; 40337; 7949; 81092; 2.28832; 22661; 
15; 1000; 10; 0.001; 180311; 0; 15344; 119162; 1; 9496; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 215975; 0; 15557; 143423; 1; 12819; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 216208; 0; 14555; 132644; 1; 11003; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 292580; 0; 19523; 134081; 1; 51217; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 1000; 10; 0.001; 227324; 0; 17345; 125394; 1; 22806; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
